id,BAU,DSOM,TSOM
981,76409.35340391146,76309.58814279606,76260.71599293753
982,76406.54062794812,76299.90387154424,76260.46283085279
983,76398.78914070036,76299.2424800675,76256.38705566537
984,76398.06959336091,76296.01145229228,76249.82588336874
985,76397.41545941593,76295.22865964459,76246.13689797519
986,76396.30343170954,76281.00336379062,76245.31266116662
987,76395.58388437008,76273.12875701458,76243.92969150672
988,76389.5331453792,76263.30701708276,76242.9040633348
989,76387.43991675535,76261.45219217174,76239.83687737324
990,76385.47751492047,76256.28263259244,76238.16964923714
991,76382.04331170942,76253.17795600786,76237.9002311628
992,76372.91814317727,76248.49579009753,76236.31983589259
993,76372.16588914057,76246.54161024086,76230.86607023838
994,76364.25086840655,76241.55372523345,76227.66736797275
995,76363.7929746451,76238.00858664875,76225.5479031146
996,76360.29335803958,76234.22502962651,76222.79014041752
997,76355.84524721386,76225.12378106399,76222.41543486383
998,76355.58359363585,76216.78744074515,76220.62158755146
999,76350.90653592943,76205.39294066145,76214.2297735986
1000,76343.54752904862,76205.15167731827,76209.46655155857
1001,76331.47875776414,76204.66375414249,76209.23961154805
1002,76325.29719198427,76198.52075230255,76201.03228139917
1003,76320.29306730536,76194.01743508021,76177.88912970027
1004,76305.21527987406,76191.65194192031,76153.68982844724
1005,76292.78673491985,76188.42808719537,76148.62543583097
1006,76289.58147858953,76170.43005415864,76147.79591601173
1007,76282.81119225918,76169.04017786759,76145.06716636488
1008,76279.6713493234,76166.53709860184,76144.7006692246
1009,76273.5879036353,76159.99885625654,76143.73299918286
1010,76272.08339556189,76158.68121272753,76142.13350002802
1011,76271.23302143345,76150.3910795213,76127.2071906451
1012,76261.74807923156,76150.08475356332,76120.87513339629
1013,76255.33756657096,76145.80451742004,76112.91934705783
1014,76251.28193611221,76123.1180470243,76112.81964372749
1015,76250.46426868103,76121.35748291772,76103.6802052979
1016,76244.34811629565,76118.80577623055,76102.68086581102
1017,76239.73647198369,76116.3222562111,76094.70364128466
1018,76231.49438427722,76105.08534216233,76094.48911978403
1019,76222.43462913955,76098.44670950828,76082.67186901791
1020,76216.15494326793,76094.494621596,76081.60386068172
1021,76214.06171464405,76090.62837551293,76067.61676250485
1022,76193.91438913936,76067.06702389379,76063.35566872293
1023,76179.65426913925,76066.29357400506,76061.01513543993
1024,76175.46781189152,76059.00727395993,76060.04073442331
1025,76170.8888742768,76055.63565030244,76059.08111981892
1026,76170.0712068456,76051.8501144043,76048.92914614336
1027,76164.41294822171,76048.01559944835,76042.81110686263
1028,76163.30092051529,76045.76413532683,76042.78080046442
1029,76158.6565695061,76044.51339582808,76022.4376302042
1030,76150.2836550106,76042.99699103316,76021.13338121265
1031,76149.62952106565,76035.8154081957,76004.35013945143
1032,76148.7791469372,76033.92023923593,75998.6787576974
1033,76134.94421400134,76028.64468171775,75989.73774862764
1034,76109.17133656995,76021.57920517425,75985.68145318101
1035,76105.27923959748,76019.02150612869,75982.71827459542
1036,76100.5367684965,76018.76896280517,75974.41461742038
1037,76088.72965079,76018.50596391257,75970.6850773857
1038,76074.6003575789,76017.40628171201,75967.91402485096
1039,76066.52180335867,76015.5805796497,75949.53935443916
1040,76064.984588588,76011.64215864446,75932.88242401482
1041,76064.26504124857,76010.40736447622,75932.03945350232
1042,76053.73348473472,76007.85811033749,75931.94807780738
1043,76049.02372033102,76004.40855841957,75920.85920767949
1044,76044.90267647778,76004.05803977392,75920.699488912
1045,76044.11771574384,75983.51059460086,75906.30089888883
1046,76042.44967418419,75977.0747802027,75899.1432440916
1047,76029.98842253273,75968.05975464833,75898.16147136607
1048,76022.23693528498,75955.99533389359,75893.8903576778
1049,76014.51815473445,75951.284865652,75889.55399059082
1050,76010.23357739497,75948.88295759317,75884.51648156116
1051,76009.28508317481,75943.96019866948,75883.56749170015
1052,76004.15013170689,75931.17380721467,75876.70529474702
1053,75988.90881078935,75929.79675430924,75876.40403696336
1054,75986.12874152328,75925.60879787024,75872.8952591091
1055,75984.36257987187,75919.22851473918,75863.6607901476
1056,75980.92837666084,75910.22535062462,75862.36756215495
1057,75972.32651528467,75900.35136114355,75850.87487190386
1058,75967.35509730295,75884.59474549546,75849.43521452654
1059,75966.24306959653,75874.83610858931,75848.45008663193
1060,75966.04682941303,75872.0297123572,75845.90162435394
1061,75959.79985023868,75871.91249325525,75845.16195775049
1062,75957.7066216148,75866.2857623957,75844.92939951665
1063,75956.07128675243,75864.31233734816,75840.76164310366
1064,75944.55852932116,75860.25327219775,75836.92530264404
1065,75937.4284693211,75857.59933090737,75826.92392979584
1066,75933.43825225686,75852.25594466936,75819.54575437766
1067,75928.5649543669,75850.64842215757,75818.72346371283
1068,75925.58864491734,75848.54808124468,75816.75460211629
1069,75920.97700060539,75841.18099500846,75816.52171007461
1070,75920.22474656868,75839.8382735715,75804.57715495306
1071,75918.29505143108,75832.79602930836,75796.73371057947
1072,75915.44956877046,75830.84539482843,75789.44241158251
1073,75905.93191987133,75820.69435150677,75789.29486151725
1074,75905.37590601812,75818.37445573391,75784.90706937741
1075,75904.78718546769,75810.58595877256,75780.63290985764
1076,75903.60974436677,75801.89460442922,75778.09493589109
1077,75902.82478363278,75798.70834662889,75774.87459935166
1078,75895.62931023825,75773.18903264831,75766.07136262837
1079,75894.87705620154,75758.06913449982,75756.3265963884
1080,75887.91052968774,75737.52408244507,75754.9775485259
1081,75885.71918097213,75737.39979407484,75753.28695936776
1082,75881.30377684366,75736.068818837,75741.2415647913
1083,75871.42635427478,75734.32849542562,75736.35830092416
1084,75870.54327344909,75729.76788728844,75728.80390786655
1085,75849.3166269352,75718.34411961948,75727.51978662738
1086,75826.91253932037,75712.32280084987,75711.68352920878
1087,75826.3238187699,75708.72580178754,75704.88699149151
1088,75825.21179106348,75706.89137104368,75698.99760614405
1089,75818.80127840285,75699.43623192362,75691.570874664
1090,75817.42759711847,75699.2197408031,75689.46134126291
1091,75815.1381283111,75689.46475602307,75681.02850557092
1092,75813.0448996872,75687.48102400037,75680.7184098007
1093,75807.74641473306,75687.0016112234,75680.17209386686
1094,75805.06446555874,75686.13753682582,75664.95352113772
1095,75797.50921849448,75676.19702881598,75663.33054874362
1096,75791.62201298983,75669.22453773653,75653.66786828794
1097,75784.03405922833,75661.56229169566,75640.19802281586
1098,75777.65625326497,75639.7991705448,75637.44040315601
1099,75775.8246782191,75637.80221066241,75629.41557209997
1100,75765.8818422557,75611.95171046453,75623.49780640827
1101,75764.7044011548,75594.98623015393,75594.19429555337
1102,75760.06005014559,75593.86210338703,75592.15283108139
1103,75734.385292806,75585.26112317845,75592.0813557726
1104,75728.30184711787,75585.17345779213,75591.1430256217
1105,75726.92816583342,75575.13055046568,75568.81255630667
1106,75725.03117739306,75572.86682004167,75566.98731991177
1107,75708.67782876908,75564.33057742543,75566.09051003473
1108,75700.73010133785,75560.31401639682,75556.30481276507
1109,75692.29177344788,75549.91712282272,75542.00749301733
1110,75687.61471574144,75544.42521822243,75541.25676034855
1111,75673.1910622551,75537.05373237326,75538.27456707162
1112,75666.55160271378,75536.13801692064,75530.25303659507
1113,75664.68732097064,75533.02497907689,75523.73331724806
1114,75656.96854042009,75528.11211607885,75513.2757573645
1115,75656.02004619993,75517.10005542032,75510.52862163889
1116,75648.6283326219,75516.41291236725,75497.93870190314
1117,75641.23661904386,75516.15715219617,75480.73098201354
1118,75636.95204170438,75512.7391623147,75480.6515297331
1119,75628.7099539979,75507.33879698941,75479.4575525003
1120,75628.64454060343,75497.03647986466,75475.88672373285
1121,75626.42048519057,75489.34842569663,75475.67290454284
1122,75607.31977399776,75471.94606167293,75472.25825034831
1123,75601.2036216124,75470.73339918217,75470.92856464148
1124,75600.54948766743,75470.57762722668,75463.7870125301
1125,75590.96642537383,75469.98393276021,75463.19105733177
1126,75590.0833445481,75464.1667552866,75442.72420655127
1127,75585.89688730035,75459.44490329384,75440.50980357773
1128,75565.45520152041,75452.80161537898,75439.94220531013
1129,75557.80183436442,75441.24731136649,75423.72817578405
1130,75556.1992061993,75426.57841521384,75415.14890635047
1131,75552.99394986895,75426.1545152719,75413.52903261206
1132,75549.49433326344,75416.69424685126,75380.63995346814
1133,75543.18194069459,75411.31189403452,75378.58888997647
1134,75543.01840720835,75410.87293960368,75371.77745622044
1135,75538.30864280467,75387.61800793702,75370.88957709546
1136,75528.95452739173,75387.4928900485,75369.68591480436
1137,75527.4173126211,75380.953245891,75367.09003711525
1138,75514.95606096962,75374.52195624723,75365.81884171724
1139,75508.44742821729,75366.2953597601,75365.46797721382
1140,75506.41961298793,75360.89602156843,75364.22658143111
1141,75489.57566390521,75358.32776464592,75363.20416126729
1142,75477.67042610698,75354.9204558581,75359.76281548926
1143,75473.90915592347,75349.52555684673,75357.84161979132
1144,75465.01293427203,75348.16555199343,75350.24424816467
1145,75464.7185739968,75333.27065400458,75349.25897046737
1146,75460.49941005181,75320.91505232926,75347.26332405771
1147,75442.18365959299,75314.1042832556,75345.01562914166
1148,75436.36186748285,75311.34100774983,75342.08872643078
1149,75435.44607995989,75306.89705147732,75337.2607322533
1150,75433.0584910608,75305.2234989649,75336.37772501989
1151,75427.07316546443,75295.66598857677,75333.49497161362
1152,75423.24648188641,75290.82052469421,75326.07245261142
1153,75418.83107775796,75287.86604540944,75320.51885300595
1154,75414.67732720745,75287.27617439504,75317.28590726099
1155,75401.66006170283,75276.29424790027,75313.03800946863
1156,75400.54803399635,75275.8787874209,75312.81986480582
1157,75393.35256060181,75272.7550215147,75309.85105023852
1158,75392.24053289539,75270.14429736687,75304.81389465569
1159,75389.5912904183,75263.99929986932,75302.87521454271
1160,75387.10558142746,75263.15342230117,75301.22114948739
1161,75372.55110115216,75256.19292777656,75298.78301763587
1162,75371.76614041817,75254.3052856564,75295.67377453126
1163,75366.23870858329,75248.57676268474,75294.25988377952
1164,75363.52405271171,75246.80333399917,75292.9749494515
1165,75363.49134601447,75235.83262113758,75291.70072774655
1166,75355.83797885844,75233.62501122871,75291.15189696765
1167,75352.69813592266,75231.76039315353,75282.66047566576
1168,75352.30565555568,75225.07176715235,75278.67627407164
1169,75348.7079188584,75223.29399428541,75272.60839996458
1170,75348.0210782162,75218.47255762841,75264.18229154941
1171,75344.16168794094,75216.45326053342,75258.62070186296
1172,75333.40118454635,75195.16690074348,75254.670901165
1173,75327.08879197753,75175.89938591617,75250.63380965842
1174,75323.09857491328,75175.46638166587,75234.31239375651
1175,75320.64557261969,75172.32161114422,75232.80426930293
1176,75317.44031628939,75171.79315246671,75228.5438492249
1177,75315.51062115174,75164.24748938052,75224.696867365
1178,75314.26776665634,75162.72925988637,75218.64824395346
1179,75308.02078748198,75159.35671700064,75213.69013118204
1180,75307.43206693152,75157.927994793,75202.56499002362
1181,75306.90875977556,75154.72410638133,75201.06364147033
1182,75306.3854526196,75139.64644204522,75194.975840197
1183,75299.6478729865,75125.98763570517,75193.00591268121
1184,75286.10730032588,75114.15938333537,75182.70787025904
1185,75280.35092161024,75103.69183473835,75170.19746018689
1186,75266.1889217019,75102.19062391079,75167.07918881778
1187,75258.30660766512,75101.78343731767,75153.4521343036
1188,75257.32540674767,75100.21510477738,75145.45502714247
1189,75252.6810557385,75089.08195378726,75143.34643261303
1190,75238.78070940812,75082.9183300119,75142.09549263906
1191,75220.824732619,75082.29809738297,75132.8956416949
1192,75220.79202592178,75077.56716134917,75131.65229907012
1193,75218.40443702266,75072.0976363015,75130.8614973976
1194,75207.15333316938,75070.87147804783,75122.18682729738
1195,75203.58830316935,75068.6266455916,75113.75853232636
1196,75196.16388289405,75063.87715578463,75112.59825555688
1197,75195.6405757381,75057.82603509462,75109.22926947766
1198,75192.10825243534,75050.69470614444,75108.00121646746
1199,75172.48423408656,75049.1885670917,75104.44564336755
1200,75172.22258050858,75045.42706648872,75102.77828657243
1201,75167.67634959113,75045.14688703525,75102.07246228243
1202,75151.02864069193,75042.0500744643,75092.01861100871
1203,75139.05798949918,75038.32405791781,75090.69213837104
1204,75137.68430821478,75026.84954103266,75088.665118873
1205,75119.59750463667,75022.75047069509,75076.95402246783
1206,75114.98586032471,75015.70254536824,75074.4778921574
1207,75102.13212830627,75013.66247935183,75071.94340902957
1208,75099.2866456457,75007.44339295907,75057.98695942498
1209,75086.79268729701,75006.57538167077,75057.5137665757
1210,75082.44269656303,75005.36019031555,75051.92969931426
1211,75077.01338481986,74974.36739364894,75050.90662464913
1212,75063.01491839775,74969.49030700274,75048.50869829324
1213,75051.7311078472,74968.02153226476,75047.39779321275
1214,75047.9698376637,74964.16382931655,75044.12376383416
1215,75045.8439023426,74957.00421342526,75041.93607615514
1216,75030.01386087459,74952.45093689757,75039.589749224
1217,75019.80937133323,74949.62881083717,75037.67376661338
1218,75006.66127903956,74949.08623772289,75021.62770446825
1219,74999.62933913126,74946.13377254631,75015.85008691548
1220,74999.5312190395,74945.39569888411,75003.74293383442
1221,74982.88351014032,74942.10339030673,74999.18372616841
1222,74972.90796747972,74926.99700678569,74995.46019735411
1223,74957.30687289243,74923.22014373349,74993.99951313053
1224,74953.64372280068,74922.10337936215,74982.76547991027
1225,74953.15312234197,74920.78289132292,74974.5679505947
1226,74941.67307160795,74901.6555643017,74963.79803198302
1227,74940.92081757123,74894.33983682623,74952.88465944218
1228,74935.19714555283,74893.13119345934,74952.41673421743
1229,74933.16933032348,74880.16155746402,74948.25578219524
1230,74930.42196775468,74867.00657458394,74941.79246260285
1231,74913.185538305,74866.33999592815,74940.545087905
1232,74912.17163069031,74862.90149148447,74936.0881753838
1233,74904.06036977284,74860.38339006029,74934.61407511194
1234,74893.88858692872,74859.02334625396,74928.30336587112
1235,74893.46339986449,74855.59561000358,74915.9268912984
1236,74888.23032830482,74837.96796959026,74913.81518981507
1237,74881.46004197453,74828.73416814388,74913.50631324066
1238,74880.31530757081,74820.1622728828,74909.60310815825
1239,74879.2032798644,74809.61910202187,74904.0835829264
1240,74877.6333583965,74803.27677291387,74884.66869266375
1241,74873.479607846,74802.11114068523,74882.83094519722
1242,74871.35367252489,74800.69848601219,74882.7584815527
1243,74867.88676261662,74796.3051512918,74880.98919575037
1244,74857.9766333505,74790.96303940809,74874.74243048026
1245,74856.53753867159,74788.88665134805,74868.84427448611
1246,74855.85069802938,74781.5177756265,74864.11164127305
1247,74853.1360421578,74780.48723290523,74862.73702869797
1248,74848.06650408437,74780.33784940635,74860.60415327796
1249,74846.62740940547,74768.37735241525,74850.3870357938
1250,74844.92666114858,74765.35416096804,74847.79739173358
1251,74842.44095215773,74759.76169484621,74847.00980964699
1252,74839.59546949714,74758.19025747689,74844.18421644822
1253,74838.61426857972,74755.2433315671,74838.18134888988
1254,74837.33870738704,74751.58082201572,74835.1049189695
1255,74834.72217160724,74749.56724642085,74833.57522437068
1256,74830.73195454295,74743.14147027605,74831.12303936624
1257,74829.03120628609,74741.01304006808,74828.21846026744
1258,74827.72293839618,74733.86180602587,74823.96854135103
1259,74826.02219013928,74733.06864250432,74814.14897459986
1260,74821.90114628604,74732.59298689233,74809.58212136553
1261,74818.30340958876,74730.99098430734,74807.47186032849
1262,74793.2827861941,74721.08623728644,74803.9431208993
1263,74792.98842591887,74712.17141369506,74803.09105162784
1264,74788.73655527664,74703.50996359225,74793.79760037224
1265,74783.73243059768,74703.3965896569,74790.00456747401
1266,74781.24672160685,74697.0303202141,74789.54248278214
1267,74775.22868931326,74680.63243337514,74785.78314510909
1268,74771.33659234074,74677.39987197962,74785.48995013886
1269,74770.58433830402,74676.71581604691,74776.29362143802
1270,74767.3463752765,74664.73561530844,74773.00265603949
1271,74756.9129388544,74664.08028840806,74772.49354294797
1272,74750.7640797718,74659.64279036794,74770.07969605984
1273,74746.38138234057,74640.73445152357,74764.68226427531
1274,74746.25055555157,74640.02955929267,74751.24897006153
1275,74745.89078188186,74639.89423225902,74749.19914214578
1276,74745.43288812037,74639.5106765529,74744.78376427684
1277,74739.12049555154,74628.5156866667,74743.41938704104
1278,74736.14418610197,74627.23847028826,74743.03605509338
1279,74728.29457876243,74626.43886461265,74740.82750133473
1280,74726.03781665236,74618.23003903222,74738.4058693274
1281,74725.28556261567,74610.00336227304,74729.09255252316
1282,74720.41226472573,74608.21881689489,74728.69462088583
1283,74718.87504995507,74602.19379202393,74722.12505599577
1284,74711.87581674401,74601.8345261414,74717.98223773352
1285,74694.63938729437,74601.3006965933,74716.83795864512
1286,74689.11195545946,74593.23062093186,74715.6451904184
1287,74688.94842197321,74580.55147649055,74708.82656793843
1288,74687.99992775302,74572.64462892046,74695.71644286791
1289,74682.66873610161,74562.82848617142,74685.3626201129
1290,74671.97364610153,74555.87751722375,74680.4264969215
1291,74664.94170619323,74551.13691227099,74679.91347123594
1292,74664.18945215653,74550.65019166091,74663.30926469821
1293,74663.66614500056,74548.06653935183,74653.78045078344
1294,74655.8492443583,74543.13062452515,74644.45394345152
1295,74655.2278171106,74541.1182908235,74643.98374763998
1296,74646.00452848666,74537.77667283287,74641.5430510826
1297,74645.57934142248,74536.29798353037,74641.24602252545
1298,74644.99062087198,74526.44118619555,74634.74239140336
1299,74640.05190958756,74519.04216655085,74634.45555752145
1300,74631.15568793613,74509.76762066009,74633.77391740943
1301,74630.82862096364,74507.36144981423,74623.84220916228
1302,74629.55305977094,74496.12803437731,74622.76730143928
1303,74626.93652399113,74495.97917973137,74619.03374776442
1304,74622.75006674339,74494.73083226623,74609.55083748007
1305,74593.67381288997,74488.31216548425,74605.44291380508
1306,74584.02533720185,74485.87196471206,74597.85094183954
1307,74569.928750688,74485.12306205684,74592.28526697075
1308,74563.22387775217,74483.51690998075,74585.80655840866
1309,74557.79456600903,74481.90258906591,74584.15855367773
1310,74557.00960527507,74464.64210991735,74582.79294743104
1311,74554.1641226145,74463.40646630435,74582.09398205823
1312,74548.27691710988,74463.36769888244,74581.13113526939
1313,74503.99204903618,74461.58903795027,74572.61805582818
1314,74498.98792435724,74456.91775584676,74569.8904992417
1315,74496.30597518293,74455.50646864653,74567.58433862284
1316,74494.50710683428,74452.9028519387,74564.87033330157
1317,74476.87819701764,74450.58324434955,74564.63992318492
1318,74456.73087151292,74447.37026537344,74560.35166579555
1319,74455.78237729272,74444.46980698737,74558.86961164803
1320,74454.86658976978,74442.65492689131,74556.85896008558
1321,74454.08162903583,74433.89111502776,74556.4119081292
1322,74453.39478839365,74425.30664145088,74555.74098826625
1323,74449.66622490736,74415.87940975535,74554.9724055322
1324,74441.0316568339,74409.39607507028,74554.46156477262
1325,74436.94331967791,74407.6014559536,74552.88014450239
1326,74435.40610490725,74403.1128549169,74545.67092334953
1327,74425.20161536592,74392.47051981563,74541.6662518433
1328,74421.40763848514,74387.53803996785,74541.01969904335
1329,74420.78621123744,74387.14133342388,74527.65177746436
1330,74417.94072857687,74383.829558801,74512.63214111193
1331,74413.7869780264,74376.03859982632,74502.61168678946
1332,74409.24074710892,74375.6821982559,74492.29273043507
1333,74402.69940765933,74371.78527173855,74489.48108717112
1334,74400.50805894373,74367.47845076505,74486.6314513969
1335,74399.42873793456,74367.37646033688,74486.3246703965
1336,74398.05505665013,74359.90103190347,74484.62291047303
1337,74394.26107976939,74359.49261144313,74483.62700211508
1338,74375.87991591603,74358.84901468254,74477.54554012594
1339,74371.03932472334,74348.69708086444,74469.00462084431
1340,74367.83406839307,74347.08137887534,74455.9278018992
1341,74359.75551417281,74333.6887318024,74455.09049239651
1342,74351.48071976905,74331.93951350033,74448.48597640812
1343,74343.86005931033,74310.53701905432,74448.16071542932
1344,74336.95894619099,74304.5456730084,74442.55130298898
1345,74319.19920958538,74288.22331995009,74435.06473219908
1346,74308.40599949357,74283.49821980804,74434.21573200633
1347,74279.13350545664,74279.89765847704,74425.42446488187
1348,74268.76548242907,74274.19437016988,74425.36805527087
1349,74258.16851252076,74274.1767886734,74419.65423760316
1350,74247.47342252068,74270.93736258874,74411.74926509552
1351,74241.88057729127,74266.48341393318,74392.76738715089
1352,74226.63925637372,74234.7217564829,74392.0502226514
1353,74214.66860518102,74226.16846327258,74385.59088269286
1354,74212.77161674065,74216.57444485907,74384.24450727951
1355,74209.79530729105,74216.15388410426,74381.09513654863
1356,74206.1321571993,74212.2897568061,74377.06930591604
1357,74205.31448976812,74209.21103706164,74375.00733729162
1358,74188.50324738267,74208.677076698,74374.85224979468
1359,74186.90061921751,74202.92382051419,74372.18591775007
1360,74185.19987096063,74185.9446556936,74371.20303401393
1361,74184.41491022665,74179.49746274635,74367.46605343453
1362,74183.92430976794,74176.48167408256,74364.17126413938
1363,74173.39275325413,74176.2613379198,74350.19363234892
1364,74170.12208352932,74176.2063904056,74349.36692613582
1365,74169.6968964651,74176.00771587444,74339.83089529339
1366,74151.67550628149,74166.10305837666,74339.741143342
1367,74149.22250398791,74155.95216434705,74337.57790516641
1368,74146.31160793283,74150.34158791702,74326.23312066699
1369,74141.50372343739,74146.44445481597,74326.18684560621
1370,74140.65334930897,74141.70867891873,74321.71049717627
1371,74139.80297518049,74139.23639686465,74321.21934384631
1372,74127.57067040977,74127.54797549336,74314.54639366326
1373,74125.24849490519,74127.33142000079,74302.92167198478
1374,74123.776693529,74125.73221438551,74302.28853063707
1375,74115.5018991253,74118.91635242233,74302.01901866256
1376,74114.65152499685,74104.02055065018,74301.3157239973
1377,74113.08160352895,74096.43502147683,74291.083799375
1378,74098.06922949212,74091.16476227794,74289.7617390356
1379,74095.22374683159,74086.8108152332,74288.61707346712
1380,74094.79855976734,74085.61738552261,74287.70235538785
1381,74090.48127573064,74080.12115044513,74276.7586798731
1382,74089.5000748132,74079.29345707095,74275.88479666843
1383,74083.61286930856,74075.79812511106,74269.36353187583
1384,74074.61852756537,74072.08060812704,74252.1695694487
1385,74072.6561257305,74069.50514999483,74251.06093355041
1386,74069.35274930847,74069.06709434457,74237.0344660391
1387,74063.66178398735,74060.55290835824,74236.50605871424
1388,74054.11142839093,74060.26841486791,74232.85364324781
1389,74053.26105426248,74057.50388723257,74232.85141804822
1390,74045.44415362022,74054.19698635771,74231.26841722113
1391,74045.24791343675,74051.54634834967,74218.23717224407
1392,74043.71069866607,74049.64161246266,74217.8409010072
1393,74036.97311903303,74043.94780130088,74199.87121186453
1394,74036.31898508804,74043.68102942345,74193.03654050473
1395,74035.50131765686,74043.36372225912,74192.03331754597
1396,74030.2028327027,74040.96367836923,74191.76630927625
1397,74029.51599206048,74032.82090797229,74190.624045353
1398,74027.03028306966,74026.09790882819,74187.20463229173
1399,74025.23141472101,74011.85697613965,74186.89695840543
1400,74012.90098985855,74005.73025695897,74184.85258282993
1401,74012.50850949156,73997.74264267227,74181.3621505684
1402,74009.00889288602,73997.13315664249,74180.8657897853
1403,73988.17472673909,73990.6348763582,74179.07523662488
1404,73985.78713784002,73976.42341564338,74168.15870780475
1405,73967.5695074729,73972.80318787924,74164.32580386175
1406,73964.36425114262,73971.58091638245,74162.30649640522
1407,73948.01090251864,73969.16700525014,74155.5321860949
1408,73929.46620517908,73957.43048961526,74155.38243228362
1409,73927.92899040843,73949.74016834295,74153.60732257237
1410,73922.43426527079,73934.1847934948,74143.80720220548
1411,73921.45306435335,73932.64357374921,74136.39547699725
1412,73912.3606025184,73921.06926535275,74135.89983179975
1413,73908.59933233492,73915.8633032461,74133.90547662553
1414,73907.71625150919,73914.0530626413,74110.84810941142
1415,73905.95008985783,73907.96643010399,74105.04723131443
1416,73899.8012307752,73901.96248333945,74104.65743491046
1417,73896.30161416967,73898.32523724693,74104.2572390023
1418,73889.95651490358,73895.18237441125,74101.42662971542
1419,73889.72756802286,73888.69908925761,74096.83060978084
1420,73887.33997912376,73887.39274147249,74092.86833753338
1421,73883.44788215125,73884.14641020446,74085.1455913139
1422,73880.89675976592,73884.08728081397,74080.88167548887
1423,73876.84112930715,73876.47237996092,74079.17173070494
1424,73876.35052884843,73876.19455470602,74075.40789870342
1425,73866.60393306855,73874.7870783424,74070.30258253393
1426,73863.92198389425,73868.48436628215,74055.97874815649
1427,73851.52614563727,73867.83272104639,74045.32316406521
1428,73843.08781774729,73865.99363924115,74042.26603962432
1429,73826.14574857286,73865.91148055402,74041.74263948367
1430,73825.8186816004,73860.31559941437,74040.68447953535
1431,73814.20780407736,73858.64818829768,74035.9949028457
1432,73792.85033077448,73854.55865394016,74035.74004497821
1433,73784.96801673774,73850.49657152955,74033.82173868024
1434,73780.42178582026,73833.68658414471,74027.46258874256
1435,73769.36692215048,73832.58856860767,74024.19437806128
1436,73759.7511531596,73826.14077794059,74017.12273159015
1437,73759.4240861871,73826.08272267376,74017.0992564945
1438,73758.21393838893,73823.62303062019,73999.69403670909
1439,73753.56958737972,73811.59500732111,73992.00031115008
1440,73752.16319939807,73803.33188369969,73990.21397463963
1441,73741.07562903102,73802.35793392794,73986.6314937187
1442,73735.87526416862,73794.73186607494,73985.40554648527
1443,73735.02489004016,73791.99192191333,73971.9913653501
1444,73730.38053903096,73786.92886949307,73969.89309659864
1445,73712.22832205833,73777.11894550307,73965.33147086439
1446,73710.26592022348,73770.72000110762,73962.90185721312
1447,73692.27723673709,73761.09648954411,73956.86205079155
1448,73678.8347841682,73746.04235305342,73954.60943696409
1449,73678.50771719572,73738.97660370798,73951.9497122294
1450,73677.42839618654,73721.93604262953,73948.43962718065
1451,73648.77732939734,73719.03992859075,73945.84574033071
1452,73647.20740792947,73716.50105607716,73943.41850558427
1453,73617.77138040632,73713.97916519991,73940.88591907344
1454,73615.6454450852,73713.24117279565,73926.47347984373
1455,73608.18831811268,73711.99486648016,73925.80551030344
1456,73606.84734352553,73701.95723267953,73908.01335701763
1457,73600.92743132365,73699.98162066855,73898.52162283125
1458,73599.81540361722,73696.25876330683,73898.06108144394
1459,73579.76619820425,73692.0568580212,73897.33141610828
1460,73573.3229788464,73687.68540325653,73897.07416147557
1461,73572.96320517667,73678.15220980084,73889.69370248506
1462,73564.36134380045,73672.90330827533,73887.62673930472
1463,73558.24519141512,73671.24684075514,73876.04767993873
1464,73547.94258178202,73670.8988375618,73868.19126600579
1465,73544.73732545169,73663.57787615989,73864.89263263918
1466,73525.93097453413,73657.16711372699,73861.81048861648
1467,73522.23511774513,73656.7307910216,73858.43423271755
1468,73521.54827710292,73650.65637613373,73856.72074435561
1469,73514.77799077258,73644.71406795747,73856.29088809429
1470,73505.09680838723,73641.77963877545,73856.13435948428
1471,73497.67238811193,73633.12638189089,73847.39478754227
1472,73497.6396814147,73623.50424811961,73845.99504758995
1473,73496.39682691927,73622.15110474119,73843.87717388442
1474,73484.98218957975,73620.54907642707,73843.19028310788
1475,73465.5217047172,73606.2385872062,73837.72749494434
1476,73465.2927578365,73600.84570693896,73834.98011408196
1477,73456.59277636856,73591.24613826917,73832.02311071534
1478,73449.78978334095,73587.85522816876,73831.81244952086
1479,73446.91159398314,73587.68487803033,73827.58791881426
1480,73440.33754783632,73586.46541957598,73818.03767352682
1481,73433.69808829499,73585.93528054285,73816.80238817557
1482,73433.14207444177,73585.72366837623,73816.14591706726
1483,73424.6383331573,73582.99946708394,73814.53517157272
1484,73419.83044866186,73581.58098770987,73813.88274532376
1485,73414.13948334072,73568.42200066312,73804.30362634735
1486,73410.77069352419,73552.28064926082,73801.8990395424
1487,73409.10265196455,73544.20747604765,73792.27937700007
1488,73407.40190370764,73544.19039694662,73791.19643900431
1489,73394.22110471674,73526.33359089143,73779.95999628764
1490,73388.26848581764,73519.46678306203,73776.1324409776
1491,73378.3583565515,73517.64334323365,73758.00217453975
1492,73375.74182077165,73515.76477398394,73757.56482958594
1493,73361.2200471936,73515.7439560556,73754.43045573797
1494,73359.91177930366,73503.30424179551,73745.97733506713
1495,73359.68283242294,73497.59122686493,73738.21271346552
1496,73351.21179783573,73471.92986050496,73723.46056482877
1497,73350.98285095498,73465.89536249243,73720.67262650294
1498,73338.42347921173,73459.28611096882,73720.14351674732
1499,73335.02198269797,73459.02089401889,73718.01260342212
