node,longitude,latitude,node_name,country,RDcost
291,"10,38594116","51,0018133",Eisenach,DE,493.7471998300333
292,"8,060056958","53,62020258",Inhausen,DE,146157.79690784923
293,"13,21152765","52,58062781",Umspannwerk Teufelsbruch,DE,11.26261287686642
294,"13,14339291","53,90814698",Siedenbrünzow,DE,113.48645966283013
295,"11,85310571","53,08654448",Umspannwerk Perleberg,DE,341474.8710116939
296,"12,49936597","52,40522843",Brandenburg-West,DE,9724.424618571233
297,"13,53704421","52,53745652",Umspannwerk Biesdorf Nord,DE,8965.317198303735
298,"10,97723323","52,16943332",Kraftwerk Buschhaus,DE,49014.39656780714
299,"7,753495465","48,0993557",380-kV-Umspannwerk Eichstetten,DE,20850.185060444677
300,"8,512111329","49,29396565",Umspannwerk Altlußheim,DE,9486.836861808199
301,"8,820024872","53,10738829",Umspannwerk Blockland,DE,1.7942829864880856e7
302,"11,44077465","48,17180355",Hauptumspannwerk Menzing,DE,1.2547153226617605e6
303,"8,695160756","53,09253608",Niedervieland,DE,311098.1398589134
304,"11,51655497","51,58435921",Umspannwerk Klostermansfeld,DE,161.17140412675246
305,"8,141913826","53,56400117",EON Kraftwerk Wilhelmshaven,DE,77.38955603921883
306,"10,1773541","54,33952126",Gemeinschaftskraftwerk Kiel,DE,4.0623717847441225e6
307,"7,304338755","52,482426",,DE,85.57935694495647
308,"7,277153913","52,75324259",Meppen,DE,117.86457035122652
309,"7,317849944","52,46911149",Benteler Stahlwerk,DE,9.556866764605866
310,"12,21477351","54,10032344",Bentwisch HGÜ,DE,20576.746035020347
311,"11,6993927","53,57227449",Wessin,DE,90559.19967008516
312,"8,211705976","51,17798548",Station Arpe,DE,3878.5232451064007
313,"7,863945714","50,76824191",Station Dauersberg,DE,1319.4958509432179
314,"6,16738169","50,80204429",Station Verlautenheide,DE,25619.620523101537
315,"7,351357841","51,56836861",Kraftwerk Knepper,DE,8295.84074968114
316,"6,828135969","51,16267624",Station Reisholz,DE,0.0
317,"6,846999311","51,20559177",Station Eller,DE,1906.834103103621
318,"7,012937426","50,61765849",Station Meckenheim,DE,5553.111314302316
319,"7,724384015","51,40933413",Umspannwerk Bixterheide,DE,1582.8717602338027
320,"6,842231151","50,85986472",Kraftwerkschaltanlage Knapsack 1,DE,17367.960678147003
321,"6,488123264","50,88107031",Station Hambach,DE,1155.4992996525436
322,"8,052837516","53,33388096",Conneforde 110/220 kV,DE,236.58839472693438
323,"6,596019795","50,95252746",Station Paffendorf,DE,3.81955140829563
324,"7,338612586","51,63197813",Schaltanlage Datteln 4,DE,30.397235167019417
325,"6,967343931","51,49086189",LMG,DE,31.868797972712258
326,"6,872873594","51,44578334",Styrum,DE,630.1415025815079
327,"6,787522517","51,5055501",Station Hamborn,DE,0.0
328,"6,812165881","51,51962001",Station Handbach,DE,0.0
329,"6,720310001","51,39153254",Station Rheinhausen,DE,0.0
330,"6,711145274","51,52618755",Walsum Block 10,DE,0.0
331,"6,723652372","51,37584581",Kraftwerk Huckingen,DE,0.0
332,"12,18576518","53,8108598",,DE,9950.703790707277
333,"6,72256981","51,47978767",Station Beeck,DE,0.0
334,"6,683065683","51,57710478",Kraftwerk Voerde,DE,1.073017902760938
335,"6,683106977","51,57564551",Station Möllen,DE,0.0
336,"6,745416767","51,49864195",,DE,95349.99999999997
337,"7,970656894","51,67684467",,DE,0.0
338,"7,706327269","51,27858316",Elverlingsen,DE,12.322704988404293
339,"7,450342045","51,41360821",Koepchenwerk,DE,125291.08203944759
340,"6,634481623","51,03597994",RWE Kraftwerk Neurath BoA Bl. F/G,DE,0.0
341,"7,403544434","51,64444949",Station Lippe,DE,1812.2324430173405
342,"8,547160925","49,44053967",Station Rheinau,DE,21721.0814904809
343,"12,21356054","54,11199985",Bentwisch,DE,210.8111781961932
344,"8,273278146","49,02939809",Umspannwerk Maximiliansau,DE,12627.084310512404
345,"8,501808517","49,44491151",Mannheim,DE,1.807904956528097e6
346,"10,39177606","48,51846091",Umspannwerk Gundelfingen,DE,2056.391727648578
347,"6,702285408","49,82899442",Station Quint,DE,737.5036468307068
348,"8,531514939","50,04787433",Station Kelsterbach,DE,540218.8732001205
349,"8,065737966","50,40606811",Station Limburg,DE,117977.3249625139
350,"7,71823232","51,6743422",Gersteinwerk Block K,DE,583.2
351,"7,715543419","51,67364307",Gersteinwerk Block F,DE,0.0
352,"7,714594533","51,67309964",Gersteinwerk Block G,DE,0.0
353,"7,712700934","51,67266366",Gersteinwerk Block I,DE,0.0
354,"6,920130455","49,97058189",Station Wengerohr,DE,4138.632918216266
355,"8,414674596","49,70914681",Kernkraftwerk Biblis,DE,11166.284260822667
356,"12,13019063","47,91316548",Umspannwerk Marienberg,DE,234846.56553023972
357,"6,801823657","51,12478806",Station Sankt Peter 220 kV,DE,0.0
358,"7,20605284","53,34131925",Umspannwerk Kraftwerk Emden,DE,24.280166386401753
359,"7,433489114","50,43651954",,DE,113163.14711568915
360,"7,593301849","50,38594379",Station Koblenz,DE,6020.48128808703
361,"8,12215702","53,56583233",Atlantic,DE,0.0
362,"8,656599236","50,60554913",Umspannwerk Gießen Nord,DE,818.7095534717562
363,"7,746792484","52,28851151",Kraftwerkschaltanlage Ibbenbüren,DE,24.612298970818625
364,"14,21922829","51,12070799",Umspannwerk Schmölln,DE,9701.614234465855
365,"14,57008655","51,41901368",Kraftwerk Boxberg,DE,458521.8660541627
366,"11,47469082","50,60401548",Pumpspeicherkraftwerk Hohenwarte II,DE,194908.29476111164
367,"10,99101463","50,57352699",Umspannwerk Altenfeld,DE,7958.176355229522
368,"10,50549912","52,30183791",Umspannwerk Braunschweig Nord,DE,27771.01051943915
369,"9,774150438","50,52874965",UW Dipperz,DE,816.881432038376
370,"9,177311103","49,0393782",Gemeinschaftskraftwerk Neckarwestheim 2,DE,0.0
371,"9,446918671","49,59026293",Umspannwerk Höpfingen,DE,0.0
372,"9,207364431","49,17663795",Heizkraftwerk Heilbronn,DE,0.0
373,"9,694656355","49,23259254",Umspannwerk Kupferzell,DE,29.048244535794066
374,"10,93672893","48,40130644",Umspannwerk Lechhausen; Übernahmestation Lechhausen,DE,187071.9376623725
375,"10,86376162","48,54682311",Umspannwerk Meitingen,DE,66181.51062985777
376,"12,47724652","50,75312008",Crossen,DE,4523.0855217819535
377,"13,25555502","50,93017824",Freiberg/Nord (380 kV),DE,3168.9403194545307
