hour,fuel,RD
7838,SolarPV,0.0
7838,Wind,0.0
7838,LostLoad,793.8655498030647
7839,60.0,0.0
7839,70.0,315.9131986996521
7839,100.0,1619.4136775583352
7839,110.0,114.53753382392198
7839,130.0,81.93024437206498
7839,221.0,2514.619305284702
7839,50.0,0.0
7839,80.0,830.0
7839,90.0,126.24156343740367
7839,140.0,0.0
7839,150.0,0.0
7839,0.0,0.0
7839,30.0,0.0
7839,40.0,0.0
7839,120.0,0.0
7839,220.0,0.0
7839,SolarPV,0.0
7839,Wind,0.0
7839,LostLoad,772.6631963040033
7840,60.0,0.0
7840,70.0,1121.1816672902191
7840,100.0,1539.3090074015186
7840,110.0,115.18728682268683
7840,130.0,89.01767504267104
7840,221.0,2590.099851312048
7840,50.0,0.0
7840,80.0,865.0
7840,90.0,608.4117691751017
7840,140.0,0.0
7840,150.0,0.0
7840,0.0,0.0
7840,30.0,0.0
7840,40.0,0.0
7840,120.0,0.0
7840,220.0,0.0
7840,SolarPV,0.0
7840,Wind,0.0
7840,LostLoad,749.9112760762334
7841,60.0,0.0
7841,70.0,485.807536060529
7841,100.0,1887.4270817157935
7841,110.0,116.03409470063231
7841,130.0,93.36229895291078
7841,221.0,2791.864959247898
7841,50.0,0.0
7841,80.0,988.9
7841,90.0,853.6673567930167
7841,140.0,0.0
7841,150.0,0.0
7841,0.0,0.0
7841,30.0,0.0
7841,40.0,0.0
7841,120.0,0.0
7841,220.0,0.0
7841,SolarPV,0.0
7841,Wind,0.0
7841,LostLoad,796.6136421421688
7842,60.0,0.0
7842,70.0,0.0
7842,100.0,2345.8754760820925
7842,110.0,253.78487904490981
7842,130.0,93.36229895291078
7842,221.0,3187.4511281726554
7842,50.0,0.0
7842,80.0,1479.5656658936928
7842,90.0,1040.0
7842,140.0,0.0
7842,150.0,0.0
7842,0.0,0.0
7842,30.0,0.0
7842,40.0,0.0
7842,120.0,0.0
7842,220.0,0.0
7842,SolarPV,0.0
7842,Wind,0.0
7842,LostLoad,968.5684785526589
7843,60.0,0.0
7843,70.0,0.0
7843,100.0,2444.024654626811
7843,110.0,280.89169517287155
7843,130.0,100.02637579603353
7843,221.0,3232.3442280109293
7843,50.0,0.0
7843,80.0,1609.1039390682242
7843,90.0,1040.0
7843,140.0,0.0
7843,150.0,0.0
7843,0.0,0.0
7843,30.0,0.0
7843,40.0,0.0
7843,120.0,0.0
7843,220.0,0.0
7843,SolarPV,0.0
7843,Wind,0.0
7843,LostLoad,1002.7948815870675
7844,60.0,0.0
7844,70.0,52.77785074116704
7844,100.0,2230.3305839503573
7844,110.0,234.33405552211414
7844,130.0,93.36229895291078
7844,221.0,3059.625302567812
7844,50.0,0.0
7844,80.0,1608.5049433162399
7844,90.0,1020.350244193287
7844,140.0,0.0
7844,150.0,0.0
7844,0.0,0.0
7844,30.0,0.0
7844,40.0,0.0
7844,120.0,0.0
7844,220.0,0.0
7844,SolarPV,0.0
7844,Wind,0.0
7844,LostLoad,948.4029663544371
7845,60.0,0.0
7845,70.0,0.0
7845,100.0,2150.969692620684
7845,110.0,116.3139507461854
7845,130.0,93.36229895291078
7845,221.0,2801.2494488556886
7845,50.0,0.0
7845,80.0,1057.2467625898792
7845,90.0,887.4826514658048
7845,140.0,0.0
7845,150.0,0.0
7845,0.0,0.0
7845,30.0,0.0
7845,40.0,0.0
7845,120.0,0.0
7845,220.0,0.0
7845,SolarPV,0.0
7845,Wind,0.0
7845,LostLoad,793.1284075321244
7846,60.0,0.0
7846,70.0,1093.4145131779046
7846,100.0,1475.172775994858
7846,110.0,114.579967889302
7846,130.0,84.6882714072704
7846,221.0,2397.618841759428
7846,50.0,0.0
7846,80.0,865.0
7846,90.0,638.032529420494
7846,140.0,0.0
7846,150.0,0.0
7846,0.0,0.0
7846,30.0,0.0
7846,40.0,0.0
7846,120.0,0.0
7846,220.0,0.0
7846,SolarPV,0.0
7846,Wind,0.0
7846,LostLoad,658.5460866427799
7847,60.0,0.0
7847,70.0,1125.1468955960677
7847,100.0,1264.9302105099823
7847,110.0,111.63124503795618
7847,130.0,67.03331599885625
7847,221.0,2204.548353904232
7847,50.0,0.0
7847,80.0,830.0
7847,90.0,143.18355947361994
7847,140.0,0.0
7847,150.0,0.0
7847,0.0,0.0
7847,30.0,0.0
7847,40.0,0.0
7847,120.0,0.0
7847,220.0,0.0
7847,SolarPV,0.0
7847,Wind,0.0
7847,LostLoad,533.1473866414696
7848,60.0,0.0
7848,70.0,982.1754126198849
7848,100.0,911.3079425643643
7848,110.0,112.51244160642183
7848,130.0,77.93477848767165
7848,221.0,1889.767260704912
7848,50.0,0.0
7848,80.0,830.0
7848,90.0,162.0623261900329
7848,140.0,0.0
7848,150.0,0.0
7848,0.0,0.0
7848,30.0,0.0
7848,40.0,0.0
7848,120.0,0.0
7848,220.0,0.0
7848,SolarPV,0.0
7848,Wind,0.0
7848,LostLoad,387.1389708417483
7849,60.0,0.0
7849,70.0,880.4275149513454
7849,100.0,531.7289611440019
7849,110.0,109.32776685851405
7849,130.0,53.74770360585323
7849,221.0,1474.750225624269
7849,50.0,0.0
7849,80.0,548.8892470624851
7849,90.0,0.0
7849,140.0,0.0
7849,150.0,0.0
7849,0.0,0.0
7849,30.0,0.0
7849,40.0,0.0
7849,120.0,0.0
7849,220.0,0.0
7849,SolarPV,0.0
7849,Wind,0.0
7849,LostLoad,33.97869029061873
7850,60.0,0.0
7850,70.0,945.9547624829961
7850,100.0,458.4710034033059
7850,110.0,109.13906603551791
7850,130.0,58.47839262257571
7850,221.0,1335.2063211911436
7850,50.0,0.0
7850,80.0,441.2398740025427
7850,90.0,0.0
7850,140.0,0.0
7850,150.0,0.0
7850,0.0,0.0
7850,30.0,0.0
7850,40.0,0.0
7850,120.0,0.0
7850,220.0,0.0
7850,SolarPV,0.0
7850,Wind,0.0
7850,LostLoad,0.0
7851,60.0,0.0
7851,70.0,1408.7659151875669
7851,100.0,380.9696128422406
7851,110.0,107.89144971419243
7851,130.0,51.282601922995944
7851,221.0,1235.9254559652195
7851,50.0,0.0
7851,80.0,373.9953666585993
7851,90.0,0.0
7851,140.0,0.0
7851,150.0,0.0
7851,0.0,0.0
7851,30.0,0.0
7851,40.0,0.0
7851,120.0,0.0
7851,220.0,0.0
7851,SolarPV,0.0
7851,Wind,0.0
7851,LostLoad,0.0
7852,60.0,0.0
7852,70.0,1675.2682844705967
7852,100.0,487.58375478933965
7852,110.0,107.89144971419243
7852,130.0,51.282601922995944
7852,221.0,1151.9494127234107
7852,50.0,0.0
7852,80.0,346.6303691531127
7852,90.0,0.0
7852,140.0,0.0
7852,150.0,0.0
7852,0.0,0.0
7852,30.0,0.0
7852,40.0,0.0
7852,120.0,0.0
7852,220.0,0.0
7852,SolarPV,0.0
7852,Wind,0.0
7852,LostLoad,0.0
7853,60.0,0.0
7853,70.0,1033.823297012239
7853,100.0,428.00168746559973
7853,110.0,107.89144971419243
7853,130.0,51.282601922995944
7853,221.0,1165.7361808433234
7853,50.0,0.0
7853,80.0,338.01750453759814
7853,90.0,0.0
7853,140.0,0.0
7853,150.0,0.0
7853,0.0,0.0
7853,30.0,0.0
7853,40.0,0.0
7853,120.0,0.0
7853,220.0,0.0
7853,SolarPV,0.0
7853,Wind,0.0
7853,LostLoad,0.0
7854,60.0,0.0
7854,70.0,534.5873240730618
7854,100.0,530.4434005467735
7854,110.0,109.13906603551791
7854,130.0,58.47839262257571
7854,221.0,1155.309412886784
7854,50.0,0.0
7854,80.0,343.183634717759
7854,90.0,0.0
7854,140.0,0.0
7854,150.0,0.0
7854,0.0,0.0
7854,30.0,0.0
7854,40.0,0.0
7854,120.0,0.0
7854,220.0,0.0
7854,SolarPV,0.0
7854,Wind,0.0
7854,LostLoad,0.0
7855,60.0,0.0
7855,70.0,789.3854967628381
7855,100.0,616.2057359611747
7855,110.0,109.13906603551791
7855,130.0,49.1106323877029
7855,221.0,1252.0001659481231
7855,50.0,0.0
7855,80.0,393.8410042300493
7855,90.0,0.0
7855,140.0,0.0
7855,150.0,0.0
7855,0.0,0.0
7855,30.0,0.0
7855,40.0,0.0
7855,120.0,0.0
7855,220.0,0.0
7855,SolarPV,0.0
7855,Wind,0.0
7855,LostLoad,0.0
7856,60.0,0.0
7856,70.0,1216.1108709908626
7856,100.0,729.519883734175
7856,110.0,109.13906603551791
7856,130.0,52.65934686996503
7856,221.0,1477.312185089619
7856,50.0,0.0
7856,80.0,518.8123274918173
7856,90.0,0.0
7856,140.0,0.0
7856,150.0,0.0
7856,0.0,0.0
7856,30.0,0.0
7856,40.0,0.0
7856,120.0,0.0
7856,220.0,0.0
7856,SolarPV,0.0
7856,Wind,0.0
7856,LostLoad,3.4394726453082503
7857,60.0,0.0
7857,70.0,1275.2091877214743
7857,100.0,799.3337399063315
7857,110.0,111.63124503795618
7857,130.0,67.03331599885625
7857,221.0,1592.5489970131998
7857,50.0,0.0
7857,80.0,652.003420203636
7857,90.0,0.0
7857,140.0,0.0
7857,150.0,0.0
7857,0.0,0.0
7857,30.0,0.0
7857,40.0,0.0
7857,120.0,0.0
7857,220.0,0.0
7857,SolarPV,0.0
7857,Wind,0.0
7857,LostLoad,142.3422035373284
7858,60.0,0.0
7858,70.0,705.4025486073281
7858,100.0,631.1600176322013
7858,110.0,111.63124503795618
7858,130.0,72.85236175146693
7858,221.0,1707.8355035993307
7858,50.0,0.0
7858,80.0,738.9284393038427
7858,90.0,0.0
7858,140.0,0.0
7858,150.0,0.0
7858,0.0,0.0
7858,30.0,0.0
7858,40.0,0.0
7858,120.0,0.0
7858,220.0,0.0
7858,SolarPV,0.0
7858,Wind,0.0
7858,LostLoad,235.6844812000065
7859,60.0,0.0
7859,70.0,909.0996674816361
7859,100.0,715.4958972485044
7859,110.0,111.63124503795618
7859,130.0,67.03331599885625
7859,221.0,1748.336179140808
7859,50.0,0.0
7859,80.0,768.0959307490784
7859,90.0,0.0
7859,140.0,0.0
7859,150.0,0.0
7859,0.0,0.0
7859,30.0,0.0
7859,40.0,0.0
7859,120.0,0.0
7859,220.0,0.0
7859,SolarPV,0.0
7859,Wind,0.0
7859,LostLoad,269.41982586509573
7860,60.0,0.0
7860,70.0,1096.826708983728
7860,100.0,587.7594563689134
7860,110.0,111.63124503795618
7860,130.0,72.85236175146693
7860,221.0,1740.616551133187
7860,50.0,0.0
7860,80.0,776.4164353179215
7860,90.0,0.0
7860,140.0,0.0
7860,150.0,0.0
7860,0.0,0.0
7860,30.0,0.0
7860,40.0,0.0
7860,120.0,0.0
7860,220.0,0.0
7860,SolarPV,0.0
7860,Wind,0.0
7860,LostLoad,280.16585325281216
7861,60.0,0.0
7861,70.0,1090.2456167633484
7861,100.0,561.5733891656341
7861,110.0,111.63124503795618
7861,130.0,67.03331599885625
7861,221.0,1677.043317645266
7861,50.0,0.0
7861,80.0,736.997846995516
7861,90.0,0.0
7861,140.0,0.0
7861,150.0,0.0
7861,0.0,0.0
7861,30.0,0.0
7861,40.0,0.0
7861,120.0,0.0
7861,220.0,0.0
7861,SolarPV,0.0
7861,Wind,0.0
7861,LostLoad,240.1357897983376
7862,60.0,0.0
7862,70.0,1366.8616694405946
7862,100.0,650.2879677924219
7862,110.0,111.63124503795618
7862,130.0,72.85236175146693
7862,221.0,1603.4738582863679
7862,50.0,0.0
7862,80.0,685.6971254459925
7862,90.0,0.0
7862,140.0,0.0
7862,150.0,0.0
7862,0.0,0.0
7862,30.0,0.0
7862,40.0,0.0
7862,120.0,0.0
7862,220.0,0.0
7862,SolarPV,0.0
7862,Wind,0.0
7862,LostLoad,184.6513767206489
7863,60.0,0.0
7863,70.0,191.2347613384993
7863,100.0,758.1702485564535
7863,110.0,112.3237407834257
7863,130.0,70.10627747731655
7863,221.0,1595.741989826981
7863,50.0,0.0
7863,80.0,654.5994209102677
7863,90.0,0.0
7863,140.0,0.0
7863,150.0,0.0
7863,0.0,0.0
7863,30.0,0.0
7863,40.0,0.0
7863,120.0,0.0
7863,220.0,0.0
7863,SolarPV,0.0
7863,Wind,0.0
7863,LostLoad,149.147791663802
7864,60.0,0.0
7864,70.0,192.10694632033028
7864,100.0,786.7021022958563
7864,110.0,112.3237407834257
7864,130.0,76.84642175178345
7864,221.0,1718.7845678333279
7864,50.0,0.0
7864,80.0,655.099479971307
7864,90.0,0.0
7864,140.0,0.0
7864,150.0,0.0
7864,0.0,0.0
7864,30.0,0.0
7864,40.0,0.0
7864,120.0,0.0
7864,220.0,0.0
7864,SolarPV,0.0
7864,Wind,0.0
7864,LostLoad,144.74822258351517
7865,60.0,0.0
7865,70.0,192.10694632033028
7865,100.0,846.2479159337565
7865,110.0,112.3237407834257
7865,130.0,76.84642175178345
7865,221.0,1957.7671526898084
7865,50.0,0.0
7865,80.0,736.2170114698276
7865,90.0,0.0
7865,140.0,0.0
7865,150.0,0.0
7865,0.0,0.0
7865,30.0,0.0
7865,40.0,0.0
7865,120.0,0.0
7865,220.0,0.0
7865,SolarPV,0.0
7865,Wind,0.0
7865,LostLoad,225.20132221661515
7866,60.0,0.0
7866,70.0,0.0
7866,100.0,1081.162187660411
7866,110.0,112.46969885971717
7866,130.0,77.68825409234701
7866,221.0,2387.6552455742412
7866,50.0,0.0
7866,80.0,352.9
7866,90.0,0.2478061089652428
7866,140.0,0.0
7866,150.0,0.0
7866,0.0,0.0
7866,30.0,0.0
7866,40.0,0.0
7866,120.0,0.0
7866,220.0,0.0
7866,SolarPV,0.0
7866,Wind,0.0
7866,LostLoad,393.7187566338313
7867,60.0,0.0
7867,70.0,0.0
7867,100.0,1133.4074860698113
7867,110.0,112.65839968271331
7867,130.0,78.77661082823519
7867,221.0,2434.1625482380255
7867,50.0,0.0
7867,80.0,314.48572261636605
7867,90.0,209.4161482203791
7867,140.0,0.0
7867,150.0,0.0
7867,0.0,0.0
7867,30.0,0.0
7867,40.0,0.0
7867,120.0,0.0
7867,220.0,0.0
7867,SolarPV,0.0
7867,Wind,0.0
7867,LostLoad,428.02737771473454
7868,60.0,0.0
7868,70.0,0.0
7868,100.0,1044.0276493244587
7868,110.0,112.65839968271331
7868,130.0,78.77661082823519
7868,221.0,2295.25997910788
7868,50.0,0.0
7868,80.0,958.9
7868,90.0,112.93171561677084
7868,140.0,0.0
7868,150.0,0.0
7868,0.0,0.0
7868,30.0,0.0
7868,40.0,0.0
7868,120.0,0.0
7868,220.0,0.0
7868,SolarPV,0.0
7868,Wind,0.0
7868,LostLoad,364.1774252297889
7869,60.0,0.0
7869,70.0,55.126589041001715
7869,100.0,895.1672685032411
7869,110.0,112.66441677292725
7869,130.0,76.84642175178345
7869,221.0,2051.0064273281173
7869,50.0,0.0
7869,80.0,902.854821458067
7869,90.0,0.0
7869,140.0,0.0
7869,150.0,0.0
7869,0.0,0.0
7869,30.0,0.0
7869,40.0,0.0
7869,120.0,0.0
7869,220.0,0.0
7869,SolarPV,0.0
7869,Wind,0.0
7869,LostLoad,234.48714368527857
7870,60.0,0.0
7870,70.0,503.1775674544166
7870,100.0,858.6677815760293
7870,110.0,112.66441677292725
7870,130.0,76.84642175178345
7870,221.0,1900.1892837484565
7870,50.0,0.0
7870,80.0,807.4966704963726
7870,90.0,0.0
7870,140.0,0.0
7870,150.0,0.0
7870,0.0,0.0
7870,30.0,0.0
7870,40.0,0.0
7870,120.0,0.0
7870,220.0,0.0
7870,SolarPV,0.0
7870,Wind,0.0
7870,LostLoad,152.76225048999004
7871,60.0,0.0
7871,70.0,0.0
7871,100.0,924.2514460033009
7871,110.0,112.66441677292725
7871,130.0,77.96948284433964
7871,221.0,1953.0130721517528
7871,50.0,0.0
7871,80.0,567.9119143656704
7871,90.0,0.0
7871,140.0,0.0
7871,150.0,0.0
7871,0.0,0.0
7871,30.0,0.0
7871,40.0,0.0
7871,120.0,0.0
7871,220.0,0.0
7871,SolarPV,0.0
7871,Wind,0.0
7871,LostLoad,103.73325913117199
7872,60.0,0.0
7872,70.0,290.4276003249954
7872,100.0,680.266248973466
7872,110.0,109.83156178098743
7872,130.0,62.472452622892234
7872,221.0,1526.904842847087
7872,50.0,0.0
7872,80.0,506.2159673911417
7872,90.0,0.0
7872,140.0,0.0
7872,150.0,0.0
7872,0.0,0.0
7872,30.0,0.0
7872,40.0,0.0
7872,120.0,0.0
7872,220.0,0.0
7872,SolarPV,0.0
7872,Wind,0.0
7872,LostLoad,0.0
7873,60.0,0.0
7873,70.0,899.3947745149275
7873,100.0,631.5969001271238
7873,110.0,110.02627969419753
7873,130.0,62.472452622892234
7873,221.0,1491.116623731662
7873,50.0,0.0
7873,80.0,740.8164376753903
7873,90.0,0.0
7873,140.0,0.0
7873,150.0,0.0
7873,0.0,0.0
7873,30.0,0.0
7873,40.0,0.0
7873,120.0,0.0
7873,220.0,0.0
7873,SolarPV,0.0
7873,Wind,0.0
7873,LostLoad,0.0
7874,60.0,0.0
7874,70.0,549.456505709237
7874,100.0,666.327227247223
7874,110.0,109.97751985727889
7874,130.0,63.31428496345579
7874,221.0,1231.364243941837
7874,50.0,0.0
7874,80.0,451.6077392699318
7874,90.0,0.0
7874,140.0,0.0
7874,150.0,0.0
7874,0.0,0.0
7874,30.0,0.0
7874,40.0,0.0
7874,120.0,0.0
7874,220.0,0.0
7874,SolarPV,0.0
7874,Wind,0.0
7874,LostLoad,0.0
7875,60.0,0.0
7875,70.0,266.24549222004293
7875,100.0,518.3453453097699
7875,110.0,109.83156178098743
7875,130.0,62.472452622892234
7875,221.0,1029.3208669918656
7875,50.0,0.0
7875,80.0,247.81749715022846
7875,90.0,0.0
7875,140.0,0.0
7875,150.0,0.0
7875,0.0,0.0
7875,30.0,0.0
7875,40.0,0.0
7875,120.0,0.0
7875,220.0,0.0
7875,SolarPV,0.0
7875,Wind,0.0
7875,LostLoad,0.0
7876,60.0,0.0
7876,70.0,946.9612888027257
7876,100.0,506.50065622504985
7876,110.0,108.77866337287205
7876,130.0,55.27666192331246
7876,221.0,1017.3153904257633
7876,50.0,0.0
7876,80.0,446.7423816600559
7876,90.0,0.0
7876,140.0,0.0
7876,150.0,0.0
7876,0.0,0.0
7876,30.0,0.0
7876,40.0,0.0
7876,120.0,0.0
7876,220.0,0.0
7876,SolarPV,0.0
7876,Wind,0.0
7876,LostLoad,0.0
7877,60.0,0.0
7877,70.0,208.08548311771145
7877,100.0,423.008062262227
7877,110.0,107.89144971419243
7877,130.0,51.282601922995944
7877,221.0,941.1037152116727
7877,50.0,0.0
7877,80.0,196.53204778024366
7877,90.0,0.0
7877,140.0,0.0
7877,150.0,0.0
7877,0.0,0.0
7877,30.0,0.0
7877,40.0,0.0
7877,120.0,0.0
7877,220.0,0.0
7877,SolarPV,0.0
7877,Wind,0.0
7877,LostLoad,0.0
7878,60.0,0.0
7878,70.0,990.1704815406533
7878,100.0,582.9863881217809
7878,110.0,108.72990353595341
7878,130.0,56.118494263876016
7878,221.0,896.3505499857486
7878,50.0,0.0
7878,80.0,315.17154120038765
7878,90.0,0.0
7878,140.0,0.0
7878,150.0,0.0
7878,0.0,0.0
7878,30.0,0.0
7878,40.0,0.0
7878,120.0,0.0
7878,220.0,0.0
7878,SolarPV,0.0
7878,Wind,0.0
7878,LostLoad,0.0
7879,60.0,0.0
7879,70.0,540.0981932326733
7879,100.0,511.4508543411359
7879,110.0,108.72990353595341
7879,130.0,56.118494263876016
7879,221.0,966.1877367765767
7879,50.0,0.0
7879,80.0,221.14195906922544
7879,90.0,0.0
7879,140.0,0.0
7879,150.0,0.0
7879,0.0,0.0
7879,30.0,0.0
7879,40.0,0.0
7879,120.0,0.0
7879,220.0,0.0
7879,SolarPV,0.0
7879,Wind,0.0
7879,LostLoad,0.0
7880,60.0,0.0
7880,70.0,572.9058510367265
7880,100.0,512.0078044966363
7880,110.0,108.58394545966195
7880,130.0,55.27666192331246
7880,221.0,1083.0656270900604
7880,50.0,0.0
7880,80.0,266.7750004283338
7880,90.0,0.0
7880,140.0,0.0
7880,150.0,0.0
7880,0.0,0.0
7880,30.0,0.0
7880,40.0,0.0
7880,120.0,0.0
7880,220.0,0.0
7880,SolarPV,0.0
7880,Wind,0.0
7880,LostLoad,0.0
7881,60.0,0.0
7881,70.0,1052.7745974690856
7881,100.0,602.6946613596732
7881,110.0,108.77866337287205
7881,130.0,55.27666192331246
7881,221.0,1381.9747863456523
7881,50.0,0.0
7881,80.0,444.39576538544156
7881,90.0,0.0
7881,140.0,0.0
7881,150.0,0.0
7881,0.0,0.0
7881,30.0,0.0
7881,40.0,0.0
7881,120.0,0.0
7881,220.0,0.0
7881,SolarPV,0.0
7881,Wind,0.0
7881,LostLoad,0.0
7882,60.0,0.0
7882,70.0,314.8976936244159
7882,100.0,633.3779875691025
7882,110.0,111.07612446210021
7882,130.0,69.65063105220368
7882,221.0,1541.2205084577204
7882,50.0,0.0
7882,80.0,521.2034406826955
7882,90.0,0.0
7882,140.0,0.0
7882,150.0,0.0
7882,0.0,0.0
7882,30.0,0.0
7882,40.0,0.0
7882,120.0,0.0
7882,220.0,0.0
7882,SolarPV,0.0
7882,Wind,0.0
7882,LostLoad,10.077952520758993
7883,60.0,0.0
7883,70.0,645.3401982461285
7883,100.0,805.0481214754434
7883,110.0,112.3237407834257
7883,130.0,76.84642175178345
7883,221.0,1580.7483655294877
7883,50.0,0.0
7883,80.0,586.5276313674901
7883,90.0,0.0
7883,140.0,0.0
7883,150.0,0.0
7883,0.0,0.0
7883,30.0,0.0
7883,40.0,0.0
7883,120.0,0.0
7883,220.0,0.0
7883,SolarPV,0.0
7883,Wind,0.0
7883,LostLoad,80.73502845492864
7884,60.0,0.0
7884,70.0,582.4098078706141
7884,100.0,805.02697493748
7884,110.0,112.3237407834257
7884,130.0,76.84642175178345
7884,221.0,1647.5920554069605
7884,50.0,0.0
7884,80.0,653.0484531003484
7884,90.0,0.0
7884,140.0,0.0
7884,150.0,0.0
7884,0.0,0.0
7884,30.0,0.0
7884,40.0,0.0
7884,120.0,0.0
7884,220.0,0.0
7884,SolarPV,0.0
7884,Wind,0.0
7884,LostLoad,150.00701927385947
7885,60.0,0.0
7885,70.0,384.48570917091246
7885,100.0,626.7645385512492
7885,110.0,111.07612446210021
7885,130.0,69.65063105220368
7885,221.0,1552.1281845637063
7885,50.0,0.0
7885,80.0,620.7781819263491
7885,90.0,0.0
7885,140.0,0.0
7885,150.0,0.0
7885,0.0,0.0
7885,30.0,0.0
7885,40.0,0.0
7885,120.0,0.0
7885,220.0,0.0
7885,SolarPV,0.0
7885,Wind,0.0
7885,LostLoad,118.16378156523788
7886,60.0,0.0
7886,70.0,758.4096884927699
7886,100.0,703.2518622115276
7886,110.0,111.07612446210021
7886,130.0,69.65063105220368
7886,221.0,1484.19725796555
7886,50.0,0.0
7886,80.0,559.1961266464782
7886,90.0,0.0
7886,140.0,0.0
7886,150.0,0.0
7886,0.0,0.0
7886,30.0,0.0
7886,40.0,0.0
7886,120.0,0.0
7886,220.0,0.0
7886,SolarPV,0.0
7886,Wind,0.0
7886,LostLoad,53.33794410207456
7887,60.0,0.0
7887,70.0,194.95679717375404
7887,100.0,662.8007204075129
7887,110.0,111.07612446210021
7887,130.0,63.09887611737139
7887,221.0,1455.3580536597926
7887,50.0,0.0
7887,80.0,522.4935323170658
7887,90.0,0.0
7887,140.0,0.0
7887,150.0,0.0
7887,0.0,0.0
7887,30.0,0.0
7887,40.0,0.0
7887,120.0,0.0
7887,220.0,0.0
7887,SolarPV,0.0
7887,Wind,0.0
7887,LostLoad,12.850743650431372
7888,60.0,0.0
7888,70.0,197.08956579940687
7888,100.0,735.7149205545647
7888,110.0,109.84117835615808
7888,130.0,56.36501865920066
7888,221.0,1500.4375102106771
7888,50.0,0.0
7888,80.0,510.1923489587694
7888,90.0,0.0
7888,140.0,0.0
7888,150.0,0.0
7888,0.0,0.0
7888,30.0,0.0
7888,40.0,0.0
7888,120.0,0.0
7888,220.0,0.0
7888,SolarPV,0.0
7888,Wind,0.0
7888,LostLoad,9.187041880218905
7889,60.0,0.0
7889,70.0,192.10694632033028
7889,100.0,771.4932315583144
7889,110.0,112.3237407834257
7889,130.0,76.84642175178345
7889,221.0,1654.1015116654744
7889,50.0,0.0
7889,80.0,595.1124552587448
7889,90.0,0.0
7889,140.0,0.0
7889,150.0,0.0
7889,0.0,0.0
7889,30.0,0.0
7889,40.0,0.0
7889,120.0,0.0
7889,220.0,0.0
7889,SolarPV,0.0
7889,Wind,0.0
7889,LostLoad,81.52747983331432
7890,60.0,0.0
7890,70.0,173.01483025414433
7890,100.0,905.0540323293516
7890,110.0,112.3237407834257
7890,130.0,76.84642175178345
7890,221.0,2077.4533051903527
7890,50.0,0.0
7890,80.0,815.08779323695
7890,90.0,0.0
7890,140.0,0.0
7890,150.0,0.0
7890,0.0,0.0
7890,30.0,0.0
7890,40.0,0.0
7890,120.0,0.0
7890,220.0,0.0
7890,SolarPV,0.0
7890,Wind,0.0
7890,LostLoad,305.69167438208854
7891,60.0,0.0
7891,70.0,53.73230228600082
7891,100.0,1052.739551067585
7891,110.0,112.46969885971717
7891,130.0,76.84642175178345
7891,221.0,2235.7625272839064
7891,50.0,0.0
7891,80.0,849.7099861123826
7891,90.0,125.89297580892733
7891,140.0,0.0
7891,150.0,0.0
7891,0.0,0.0
7891,30.0,0.0
7891,40.0,0.0
7891,120.0,0.0
7891,220.0,0.0
7891,SolarPV,0.0
7891,Wind,0.0
7891,LostLoad,406.06149633996114
7892,60.0,0.0
7892,70.0,242.86859164968376
7892,100.0,990.250583753869
7892,110.0,112.3237407834257
7892,130.0,76.84642175178345
7892,221.0,2145.892771808276
7892,50.0,0.0
7892,80.0,830.0
7892,90.0,287.81259230594713
7892,140.0,0.0
7892,150.0,0.0
7892,0.0,0.0
7892,30.0,0.0
7892,40.0,0.0
7892,120.0,0.0
7892,220.0,0.0
7892,SolarPV,0.0
7892,Wind,0.0
7892,LostLoad,367.8897764437521
7893,60.0,0.0
7893,70.0,132.69784578506585
7893,100.0,792.9272689908764
7893,110.0,112.3237407834257
7893,130.0,76.84642175178345
7893,221.0,1851.9122400173592
7893,50.0,0.0
7893,80.0,786.4846632244369
7893,90.0,0.0
7893,140.0,0.0
7893,150.0,0.0
7893,0.0,0.0
7893,30.0,0.0
7893,40.0,0.0
7893,120.0,0.0
7893,220.0,0.0
7893,SolarPV,0.0
7893,Wind,0.0
7893,LostLoad,275.448108007035
7894,60.0,0.0
7894,70.0,1457.6981100855573
7894,100.0,867.7276857715884
7894,110.0,112.3237407834257
7894,130.0,76.84642175178345
7894,221.0,1761.812876980085
7894,50.0,0.0
7894,80.0,730.5052376972529
7894,90.0,0.0
7894,140.0,0.0
7894,150.0,0.0
7894,0.0,0.0
7894,30.0,0.0
7894,40.0,0.0
7894,120.0,0.0
7894,220.0,0.0
7894,SolarPV,0.0
7894,Wind,0.0
7894,LostLoad,218.39199003634468
7895,60.0,0.0
7895,70.0,847.2718026140604
7895,100.0,778.8366677503479
7895,110.0,111.63124503795618
7895,130.0,67.03331599885625
7895,221.0,1677.7989653012892
7895,50.0,0.0
7895,80.0,713.6253029068005
7895,90.0,0.0
7895,140.0,0.0
7895,150.0,0.0
7895,0.0,0.0
7895,30.0,0.0
7895,40.0,0.0
7895,120.0,0.0
7895,220.0,0.0
7895,SolarPV,0.0
7895,Wind,0.0
7895,LostLoad,201.19426938121188
7896,60.0,0.0
7896,70.0,883.0917433675902
7896,100.0,671.9033726404557
7896,110.0,111.63124503795618
7896,130.0,58.9406225094894
7896,221.0,1548.3656285561487
7896,50.0,0.0
7896,80.0,589.1491548953471
7896,90.0,0.0
7896,140.0,0.0
7896,150.0,0.0
7896,0.0,0.0
7896,30.0,0.0
7896,40.0,0.0
7896,120.0,0.0
7896,220.0,0.0
7896,SolarPV,0.0
7896,Wind,0.0
7896,LostLoad,73.72040196555486
